symbol,date,price,action,trade_profit,total_profit
NIBSF2,2021-07-03,10.0,Buy,,
NIBSF2,2021-07-27,11.13,Sell,1.1300000000000008,1.1300000000000008
NIBSF2,2021-08-28,10.15,Buy,,
NIBSF2,2024-08-05,9.1,Sell,-1.0500000000000007,0.08000000000000007
NIBSF2,2025-03-19,8.21,Buy,,
NIBSF2,,,STOCK_PROFIT,,0.08000000000000007
NICA,2021-10-09,850.0,Buy,,
NICA,2022-01-19,917.0,Sell,67.0,67.0
NICA,2022-03-08,760.0,Buy,,
NICA,,,STOCK_PROFIT,,67.0
NICAD8283,,,STOCK_PROFIT,,0
NICBF,,,STOCK_PROFIT,,0
NICFC,,,STOCK_PROFIT,,0
NICGF2,2025-01-22,8.52,Buy,,
NICGF2,2025-01-23,9.0,Sell,0.4800000000000004,0.4800000000000004
NICGF2,,,STOCK_PROFIT,,0.4800000000000004
NICL,2022-06-08,485.0,Buy,,
NICL,2023-06-25,882.3,Sell,397.29999999999995,397.29999999999995
NICL,2024-04-29,812.1,Buy,,
NICL,2024-07-11,883.0,Sell,70.89999999999998,468.19999999999993
NICL,,,STOCK_PROFIT,,468.19999999999993
NICLBSL,2021-12-19,993.0,Buy,,
NICLBSL,,,STOCK_PROFIT,,0
NICSF,2021-12-11,8.91,Buy,,
NICSF,2023-06-27,8.67,Sell,-0.2400000000000002,-0.2400000000000002
NICSF,2023-08-09,8.36,Buy,,
NICSF,2023-11-28,8.64,Sell,0.28000000000000114,0.040000000000000924
NICSF,2025-05-25,9.07,Buy,,
NICSF,,,STOCK_PROFIT,,0.040000000000000924
NIFRA,2022-04-10,318.5,Buy,,
NIFRA,,,STOCK_PROFIT,,0
NIL,2022-03-06,1100.0,Buy,,
NIL,,,STOCK_PROFIT,,0
NIMB,2024-02-20,166.8,Buy,,
NIMB,2024-07-14,179.0,Sell,12.199999999999989,12.199999999999989
NIMB,,,STOCK_PROFIT,,12.199999999999989
NIMBPO,2024-04-04,132.1,Buy,,
NIMBPO,2024-07-17,152.0,Sell,19.900000000000006,19.900000000000006
NIMBPO,,,STOCK_PROFIT,,19.900000000000006
NLG,2021-11-30,843.9,Buy,,
NLG,2024-08-13,1008.0,Sell,164.10000000000002,164.10000000000002
NLG,2025-03-26,865.19,Buy,,
NLG,,,STOCK_PROFIT,,164.10000000000002
NLIC,2021-01-06,2383.0,Buy,,
NLIC,2021-01-16,2463.0,Sell,80.0,80.0
NLIC,2021-03-06,2075.0,Buy,,
NLIC,,,STOCK_PROFIT,,80.0
NLICL,2021-01-19,1070.0,Buy,,
NLICL,2021-01-23,1235.0,Sell,165.0,165.0
NLICL,2021-03-06,1186.0,Buy,,
NLICL,2021-05-17,1260.0,Sell,74.0,239.0
NLICL,2021-12-06,870.0,Buy,,
NLICL,,,STOCK_PROFIT,,239.0
NMB,2022-02-21,325.2,Buy,,
NMB,,,STOCK_PROFIT,,0
NMB50,2024-02-26,9.1,Buy,,
NMB50,,,STOCK_PROFIT,,0
NMBHF2,2025-04-24,9.02,Buy,,
NMBHF2,2025-06-17,8.84,Sell,-0.17999999999999972,-0.17999999999999972
NMBHF2,,,STOCK_PROFIT,,-0.17999999999999972
NMBMF,2022-03-08,955.0,Buy,,
NMBMF,,,STOCK_PROFIT,,0
NMFBS,2021-09-11,3001.0,Buy,,
NMFBS,2021-10-30,3250.0,Sell,249.0,249.0
NMFBS,2022-04-10,2141.0,Buy,,
NMFBS,,,STOCK_PROFIT,,249.0
NMIC,,,STOCK_PROFIT,,0
NMLBBL,,,STOCK_PROFIT,,0
NRIC,2022-06-08,794.0,Buy,,
NRIC,2025-02-24,1227.0,Sell,433.0,433.0
NRIC,,,STOCK_PROFIT,,433.0
NRM,2023-09-12,234.9,Buy,,
NRM,2023-12-12,287.1,Sell,52.20000000000002,52.20000000000002
NRM,,,STOCK_PROFIT,,52.20000000000002
NRN,2022-12-20,391.2,Buy,,
NRN,2024-01-18,625.0,Sell,233.8,233.8
NRN,2024-02-21,583.4,Buy,,
NRN,2024-06-05,605.0,Sell,21.600000000000023,255.40000000000003
NRN,,,STOCK_PROFIT,,255.40000000000003
NSIF2,2023-08-21,8.75,Buy,,
NSIF2,2023-11-21,9.16,Sell,0.41000000000000014,0.41000000000000014
NSIF2,2024-12-23,10.35,Buy,,
NSIF2,2025-05-21,10.56,Sell,0.21000000000000085,0.620000000000001
NSIF2,,,STOCK_PROFIT,,0.620000000000001
NTC,2021-10-13,990.0,Buy,,
NTC,2021-11-17,1395.0,Sell,405.0,405.0
NTC,2022-04-10,1060.0,Buy,,
NTC,,,STOCK_PROFIT,,405.0
NUBL,2021-06-30,1620.0,Buy,,
NUBL,2021-07-25,1699.0,Sell,79.0,79.0
NUBL,2023-03-11,646.0,Buy,,
NUBL,,,STOCK_PROFIT,,79.0
NWCL,2025-06-16,880.57,Buy,,
NWCL,,,STOCK_PROFIT,,0
NYADI,2022-12-19,268.0,Buy,,
NYADI,2024-07-10,352.0,Sell,84.0,84.0
NYADI,2024-09-22,323.0,Buy,,
NYADI,2024-11-13,360.9,Sell,37.89999999999998,121.89999999999998
NYADI,2025-05-21,426.94,Buy,,
NYADI,,,STOCK_PROFIT,,121.89999999999998
OHL,2021-05-01,414.0,Buy,,
OHL,2021-05-29,500.0,Sell,86.0,86.0
OHL,,,STOCK_PROFIT,,86.0
OMPL,,,STOCK_PROFIT,,0
PBD85,,,STOCK_PROFIT,,0
PBD88,,,STOCK_PROFIT,,0
PBLD84,,,STOCK_PROFIT,,0
PCBL,2022-02-07,352.0,Buy,,
PCBL,,,STOCK_PROFIT,,0
PCBLP,,,STOCK_PROFIT,,0
PFL,2022-12-14,328.2,Buy,,
PFL,,,STOCK_PROFIT,,0
PHCL,2023-07-13,318.5,Buy,,
PHCL,2024-01-03,332.2,Sell,13.699999999999989,13.699999999999989
PHCL,2024-05-08,282.0,Buy,,
PHCL,2024-06-11,320.0,Sell,38.0,51.69999999999999
PHCL,2024-07-01,305.0,Buy,,
PHCL,2024-07-16,343.5,Sell,38.5,90.19999999999999
PHCL,,,STOCK_PROFIT,,90.19999999999999
PMHPL,2022-12-17,187.0,Buy,,
PMHPL,2024-07-31,302.8,Sell,115.80000000000001,115.80000000000001
PMHPL,,,STOCK_PROFIT,,115.80000000000001
PMLI,2025-06-17,497.61,Buy,,
PMLI,,,STOCK_PROFIT,,0
PPCL,2022-04-18,358.0,Buy,,
PPCL,2025-02-02,345.0,Sell,-13.0,-13.0
PPCL,,,STOCK_PROFIT,,-13.0
PPL,2022-12-20,192.5,Buy,,
PPL,2022-12-26,208.0,Sell,15.5,15.5
PPL,2023-08-20,234.9,Buy,,
PPL,2023-12-17,272.5,Sell,37.599999999999994,53.099999999999994
PPL,,,STOCK_PROFIT,,53.099999999999994
PRIN,2021-03-01,880.0,Buy,,
PRIN,2021-03-29,935.0,Sell,55.0,55.0
PRIN,2022-06-08,478.0,Buy,,
PRIN,2025-01-15,980.0,Sell,502.0,557.0
PRIN,,,STOCK_PROFIT,,557.0
PROFL,2022-04-10,314.0,Buy,,
PROFL,2023-06-25,369.9,Sell,55.89999999999998,55.89999999999998
PROFL,2023-11-08,286.0,Buy,,
PROFL,2024-04-29,362.8,Sell,76.80000000000001,132.7
PROFL,,,STOCK_PROFIT,,132.7
PRSF,,,STOCK_PROFIT,,0
PRVU,2021-07-06,446.0,Buy,,
PRVU,2021-07-17,476.0,Sell,30.0,30.0
PRVU,2022-04-10,277.0,Buy,,
PRVU,,,STOCK_PROFIT,,30.0
PRVUPO,,,STOCK_PROFIT,,0
PSF,2021-07-07,10.01,Buy,,
PSF,2021-07-21,10.99,Sell,0.9800000000000004,0.9800000000000004
PSF,2021-12-07,9.1,Buy,,
PSF,2023-01-12,9.82,Sell,0.7200000000000006,1.700000000000001
PSF,,,STOCK_PROFIT,,1.700000000000001
PURE,,,STOCK_PROFIT,,0
RADHI,2022-02-27,650.0,Buy,,
RADHI,2025-04-10,471.64,Sell,-178.36,-178.36
RADHI,,,STOCK_PROFIT,,-178.36
RAWA,2023-10-29,337.9,Buy,,
RAWA,2023-11-26,378.0,Sell,40.10000000000002,40.10000000000002
RAWA,,,STOCK_PROFIT,,40.10000000000002
RBCL,,,STOCK_PROFIT,,0
RBCLPO,2022-04-09,15750.0,Buy,,
RBCLPO,2023-07-16,15598.0,Sell,-152.0,-152.0
RBCLPO,2024-01-31,10985.8,Buy,,
RBCLPO,2024-08-15,14465.0,Sell,3479.2000000000007,3327.2000000000007
RBCLPO,,,STOCK_PROFIT,,3327.2000000000007
RFPL,2022-12-18,217.1,Buy,,
RFPL,2022-12-27,242.0,Sell,24.900000000000006,24.900000000000006
RFPL,2023-08-27,212.0,Buy,,
RFPL,2023-12-28,274.0,Sell,62.0,86.9
RFPL,,,STOCK_PROFIT,,86.9
RHGCL,2023-05-14,249.9,Buy,,
RHGCL,2024-01-14,287.9,Sell,37.99999999999997,37.99999999999997
RHGCL,,,STOCK_PROFIT,,37.99999999999997
RHPL,2021-08-28,471.0,Buy,,
RHPL,2024-07-30,419.0,Sell,-52.0,-52.0
RHPL,2025-03-19,399.9,Buy,,
RHPL,2025-06-15,422.03,Sell,22.129999999999995,-29.870000000000005
RHPL,,,STOCK_PROFIT,,-29.870000000000005
RIDI,2022-12-20,445.0,Buy,,
RIDI,2022-12-28,497.0,Sell,52.0,52.0
RIDI,2023-04-26,301.5,Buy,,
RIDI,2024-08-11,284.1,Sell,-17.399999999999977,34.60000000000002
RIDI,,,STOCK_PROFIT,,34.60000000000002
RLFL,,,STOCK_PROFIT,,0
RMF1,2021-09-12,9.92,Buy,,
RMF1,2021-10-16,10.04,Sell,0.11999999999999922,0.11999999999999922
RMF1,2021-11-13,9.48,Buy,,
RMF1,2022-02-22,9.54,Sell,0.05999999999999872,0.17999999999999794
RMF1,2022-02-27,9.0,Buy,,
RMF1,2025-06-16,9.6,Sell,0.5999999999999996,0.7799999999999976
RMF1,,,STOCK_PROFIT,,0.7799999999999976
RMF2,,,STOCK_PROFIT,,0
RNLI,2023-09-21,484.2,Buy,,
RNLI,2023-11-26,470.0,Sell,-14.199999999999989,-14.199999999999989
RNLI,,,STOCK_PROFIT,,-14.199999999999989
RSDC,2024-12-18,718.0,Buy,,
RSDC,,,STOCK_PROFIT,,0
RURU,2021-12-06,904.0,Buy,,
RURU,2024-08-05,832.7,Sell,-71.29999999999995,-71.29999999999995
RURU,2024-12-26,681.0,Buy,,
RURU,,,STOCK_PROFIT,,-71.29999999999995
SADBL,2022-03-07,363.0,Buy,,
SADBL,2022-03-14,401.0,Sell,38.0,38.0
SADBL,2022-06-08,313.0,Buy,,
SADBL,2024-07-18,383.0,Sell,70.0,108.0
SADBL,,,STOCK_PROFIT,,108.0
SAGF,,,STOCK_PROFIT,,0
SAHAS,,,STOCK_PROFIT,,0
SALICO,2024-09-26,738.0,Buy,,
SALICO,2024-10-16,777.0,Sell,39.0,39.0
SALICO,2024-12-12,702.0,Buy,,
SALICO,2025-01-22,744.9,Sell,42.89999999999998,81.89999999999998
SALICO,2025-02-16,720.0,Buy,,
SALICO,2025-03-02,754.8,Sell,34.799999999999955,116.69999999999993
SALICO,2025-03-17,724.6,Buy,,
SALICO,,,STOCK_PROFIT,,116.69999999999993
SAMAJ,,,STOCK_PROFIT,,0
SAND2085,,,STOCK_PROFIT,,0
SANIMA,2022-02-07,360.2,Buy,,
SANIMA,,,STOCK_PROFIT,,0
SAPDBL,2022-06-08,228.0,Buy,,
SAPDBL,2024-04-29,329.0,Sell,101.0,101.0
SAPDBL,,,STOCK_PROFIT,,101.0
SARBTM,2024-06-26,783.0,Buy,,
SARBTM,2024-07-17,864.0,Sell,81.0,81.0
SARBTM,2024-09-29,729.0,Buy,,
SARBTM,2025-02-23,870.0,Sell,141.0,222.0
SARBTM,2025-03-24,783.82,Buy,,
SARBTM,2025-04-21,840.15,Sell,56.32999999999993,278.3299999999999
SARBTM,2025-06-19,842.27,Buy,,
SARBTM,,,STOCK_PROFIT,,278.3299999999999
SBCF,2021-11-09,9.5,Buy,,
SBCF,2022-01-16,9.88,Sell,0.3800000000000008,0.3800000000000008
SBCF,2023-03-13,7.21,Buy,,
SBCF,2023-04-23,9.34,Sell,2.13,2.5100000000000007
SBCF,2023-08-21,7.31,Buy,,
SBCF,2024-07-18,8.94,Sell,1.63,4.140000000000001
SBCF,,,STOCK_PROFIT,,4.140000000000001
SBD87,,,STOCK_PROFIT,,0
SBI,2021-03-17,408.0,Buy,,
SBI,2021-07-17,427.0,Sell,19.0,19.0
SBI,2021-09-08,383.0,Buy,,
SBI,2022-01-17,418.0,Sell,35.0,54.0
SBI,2022-03-06,348.9,Buy,,
SBI,2024-07-18,380.0,Sell,31.100000000000023,85.10000000000002
SBI,2025-05-13,381.67,Buy,,
SBI,2025-05-22,409.45,Sell,27.779999999999973,112.88
SBI,2025-06-16,390.0,Buy,,
SBI,,,STOCK_PROFIT,,112.88
SBID83,,,STOCK_PROFIT,,0
SBID89,,,STOCK_PROFIT,,0
SBL,2022-03-08,395.0,Buy,,
SBL,,,STOCK_PROFIT,,0
SCB,2021-01-06,652.0,Buy,,
SCB,2021-07-24,619.0,Sell,-33.0,-33.0
SCB,2021-08-14,589.0,Buy,,
SCB,2023-07-19,562.0,Sell,-27.0,-60.0
SCB,2023-10-17,516.2,Buy,,
SCB,2024-05-22,598.0,Sell,81.79999999999995,21.799999999999955
SCB,,,STOCK_PROFIT,,21.799999999999955
SDBD87,,,STOCK_PROFIT,,0
SEF,2021-09-12,11.0,Buy,,
SEF,,,STOCK_PROFIT,,0
SFCL,2022-06-08,233.0,Buy,,
SFCL,2024-06-12,396.0,Sell,163.0,163.0
SFCL,,,STOCK_PROFIT,,163.0
SFEF,2024-05-16,7.71,Buy,,
SFEF,2024-05-22,8.26,Sell,0.5499999999999998,0.5499999999999998
SFEF,2025-01-27,9.02,Buy,,
SFEF,2025-01-28,9.64,Sell,0.620000000000001,1.1700000000000008
SFEF,,,STOCK_PROFIT,,1.1700000000000008
SFMF,2021-02-07,10.6,Buy,,
SFMF,2021-02-15,12.36,Sell,1.7599999999999998,1.7599999999999998
SFMF,,,STOCK_PROFIT,,1.7599999999999998
SGHC,2023-10-12,223.0,Buy,,
SGHC,2024-01-11,308.9,Sell,85.89999999999998,85.89999999999998
SGHC,,,STOCK_PROFIT,,85.89999999999998
SGIC,2023-03-04,447.0,Buy,,
SGIC,2025-01-15,671.0,Sell,224.0,224.0
SGIC,,,STOCK_PROFIT,,224.0
SHEL,2022-06-05,302.0,Buy,,
SHEL,2024-08-11,268.6,Sell,-33.39999999999998,-33.39999999999998
SHEL,,,STOCK_PROFIT,,-33.39999999999998
SHINE,2025-06-17,402.0,Buy,,
SHINE,,,STOCK_PROFIT,,0
SHIVM,2021-02-15,1545.0,Buy,,
SHIVM,2021-05-01,1558.0,Sell,13.0,13.0
SHIVM,2022-04-24,937.0,Buy,,
SHIVM,,,STOCK_PROFIT,,13.0
SHL,2021-01-06,194.0,Buy,,
SHL,2021-01-31,222.0,Sell,28.0,28.0
SHL,2021-03-14,203.0,Buy,,
SHL,2021-05-17,209.0,Sell,6.0,34.0
SHL,,,STOCK_PROFIT,,34.0
SHLB,,,STOCK_PROFIT,,0
SHPC,2022-12-20,270.0,Buy,,
SHPC,2024-07-28,443.0,Sell,173.0,173.0
SHPC,,,STOCK_PROFIT,,173.0
SICL,2025-01-02,795.0,Buy,,
SICL,,,STOCK_PROFIT,,0
SIFC,2023-11-07,305.0,Buy,,
SIFC,2024-06-23,473.9,Sell,168.89999999999998,168.89999999999998
SIFC,2025-06-02,494.78,Buy,,
SIFC,2025-06-10,536.3,Sell,41.51999999999998,210.41999999999996
SIFC,,,STOCK_PROFIT,,210.41999999999996
SIGS2,2021-02-06,11.05,Buy,,
SIGS2,2021-02-14,11.68,Sell,0.629999999999999,0.629999999999999
SIGS2,2022-06-05,10.33,Buy,,
SIGS2,,,STOCK_PROFIT,,0.629999999999999
SIGS3,2025-01-20,9.53,Buy,,
SIGS3,2025-02-27,9.92,Sell,0.39000000000000057,0.39000000000000057
SIGS3,,,STOCK_PROFIT,,0.39000000000000057
SIKLES,2023-08-10,363.2,Buy,,
SIKLES,2023-12-12,419.0,Sell,55.80000000000001,55.80000000000001
SIKLES,,,STOCK_PROFIT,,55.80000000000001
SINDU,2021-03-15,180.0,Buy,,
SINDU,2021-03-31,190.0,Sell,10.0,10.0
SINDU,2023-08-28,247.0,Buy,,
SINDU,2024-03-18,373.0,Sell,126.0,136.0
SINDU,,,STOCK_PROFIT,,136.0
SJCL,2021-10-12,340.2,Buy,,
SJCL,2022-01-15,440.0,Sell,99.80000000000001,99.80000000000001
SJCL,2022-04-18,343.2,Buy,,
SJCL,2024-08-08,404.0,Sell,60.80000000000001,160.60000000000002
SJCL,2024-09-15,335.0,Buy,,
SJCL,2024-11-27,390.0,Sell,55.0,215.60000000000002
SJCL,2025-02-20,346.1,Buy,,
SJCL,,,STOCK_PROFIT,,215.60000000000002
SJLIC,2023-02-02,495.0,Buy,,
SJLIC,2023-05-24,471.0,Sell,-24.0,-24.0
SJLIC,2025-06-17,428.3,Buy,,
SJLIC,,,STOCK_PROFIT,,-24.0
SKBBL,2022-05-29,1119.0,Buy,,
SKBBL,,,STOCK_PROFIT,,0
SLBBL,2021-03-17,1170.0,Buy,,
SLBBL,2021-03-29,1429.0,Sell,259.0,259.0
SLBBL,2021-06-22,1387.0,Buy,,
SLBBL,2021-07-17,1570.0,Sell,183.0,442.0
SLBBL,2022-03-08,974.2,Buy,,
SLBBL,,,STOCK_PROFIT,,442.0
SLBSL,2022-02-20,1295.0,Buy,,
SLBSL,2022-05-17,1413.0,Sell,118.0,118.0
SLBSL,2024-08-18,1239.0,Buy,,
SLBSL,2024-09-04,1342.2,Sell,103.20000000000005,221.20000000000005
SLBSL,2025-05-11,1488.02,Buy,,
SLBSL,,,STOCK_PROFIT,,221.20000000000005
SLCF,2021-03-08,9.88,Buy,,
SLCF,2021-04-05,10.04,Sell,0.15999999999999837,0.15999999999999837
SLCF,2021-08-22,10.23,Buy,,
SLCF,2024-07-15,9.29,Sell,-0.9400000000000013,-0.7800000000000029
SLCF,,,STOCK_PROFIT,,-0.7800000000000029
SMATA,2021-08-09,1655.0,Buy,,
SMATA,2024-07-22,1190.0,Sell,-465.0,-465.0
SMATA,,,STOCK_PROFIT,,-465.0
SMB,2022-12-25,1189.7,Buy,,
SMB,2024-07-25,1971.0,Sell,781.3,781.3
SMB,2025-06-18,2094.11,Buy,,
SMB,,,STOCK_PROFIT,,781.3
SMFBS,2022-02-16,1881.1,Buy,,
SMFBS,,,STOCK_PROFIT,,0
SMH,2025-04-27,893.37,Buy,,
SMH,,,STOCK_PROFIT,,0
SMHL,2023-08-03,372.1,Buy,,
SMHL,2023-12-17,424.0,Sell,51.89999999999998,51.89999999999998
SMHL,,,STOCK_PROFIT,,51.89999999999998
SMJC,2025-02-17,581.9,Buy,,
SMJC,2025-02-20,621.0,Sell,39.10000000000002,39.10000000000002
SMJC,2025-06-04,498.46,Buy,,
SMJC,,,STOCK_PROFIT,,39.10000000000002
SMPDA,2025-01-02,911.2,Buy,,
SMPDA,2025-02-16,1044.0,Sell,132.79999999999995,132.79999999999995
SMPDA,2025-02-25,997.0,Buy,,
SMPDA,,,STOCK_PROFIT,,132.79999999999995
SNLI,2023-10-03,464.0,Buy,,
SNLI,2023-11-26,476.0,Sell,12.0,12.0
SNLI,,,STOCK_PROFIT,,12.0
SONA,,,STOCK_PROFIT,,0
SPC,2024-12-24,518.9,Buy,,
SPC,2025-01-19,579.0,Sell,60.10000000000002,60.10000000000002
SPC,,,STOCK_PROFIT,,60.10000000000002
SPDL,2021-10-17,388.0,Buy,,
SPDL,2021-10-25,479.1,Sell,91.10000000000002,91.10000000000002
SPDL,2021-12-06,417.0,Buy,,
SPDL,2022-01-08,465.9,Sell,48.89999999999998,140.0
SPDL,2022-12-25,266.9,Buy,,
SPDL,2025-04-30,384.15,Sell,117.25,257.25
SPDL,,,STOCK_PROFIT,,257.25
SPHL,2023-11-22,440.9,Buy,,
SPHL,2023-12-14,438.0,Sell,-2.8999999999999773,-2.8999999999999773
SPHL,,,STOCK_PROFIT,,-2.8999999999999773
SPIL,,,STOCK_PROFIT,,0
SPL,2025-06-09,780.71,Buy,,
SPL,,,STOCK_PROFIT,,0
SRLI,2023-08-08,512.0,Buy,,
SRLI,2023-08-23,545.0,Sell,33.0,33.0
SRLI,2023-11-02,418.9,Buy,,
SRLI,2024-07-18,497.9,Sell,79.0,112.0
SRLI,2024-12-18,419.0,Buy,,
SRLI,,,STOCK_PROFIT,,112.0
SRLIP,,,STOCK_PROFIT,,0
SSHL,2023-09-17,139.0,Buy,,
SSHL,2024-08-14,257.0,Sell,118.0,118.0
SSHL,2025-05-18,230.58,Buy,,
SSHL,,,STOCK_PROFIT,,118.0
STC,2024-01-31,5231.0,Buy,,
STC,2024-08-12,6710.0,Sell,1479.0,1479.0
STC,,,STOCK_PROFIT,,1479.0
SWBBL,,,STOCK_PROFIT,,0
SWMF,,,STOCK_PROFIT,,0
TAMOR,2023-08-17,250.5,Buy,,
TAMOR,2023-12-17,296.0,Sell,45.5,45.5
TAMOR,,,STOCK_PROFIT,,45.5
TPC,2023-06-27,386.0,Buy,,
TPC,2024-01-11,549.0,Sell,163.0,163.0
TPC,2024-04-22,485.0,Buy,,
TPC,2024-06-10,547.0,Sell,62.0,225.0
TPC,,,STOCK_PROFIT,,225.0
TRH,2021-01-06,295.0,Buy,,
TRH,2021-01-09,305.0,Sell,10.0,10.0
TRH,2022-01-26,365.5,Buy,,
TRH,2022-03-15,388.0,Sell,22.5,32.5
TRH,,,STOCK_PROFIT,,32.5
TSHL,2025-03-25,783.25,Buy,,
TSHL,,,STOCK_PROFIT,,0
TVCL,2025-05-11,500.6,Buy,,
TVCL,,,STOCK_PROFIT,,0
UAIL,,,STOCK_PROFIT,,0
UHEWA,2023-04-30,397.0,Buy,,
UHEWA,2023-06-11,404.9,Sell,7.899999999999977,7.899999999999977
UHEWA,,,STOCK_PROFIT,,7.899999999999977
ULBSL,2025-05-05,3007.5,Buy,,
ULBSL,2025-05-15,3546.38,Sell,538.8800000000001,538.8800000000001
ULBSL,,,STOCK_PROFIT,,538.8800000000001
ULHC,2023-10-05,258.0,Buy,,
ULHC,2023-10-11,293.1,Sell,35.10000000000002,35.10000000000002
ULHC,2023-11-02,257.0,Buy,,
ULHC,2023-12-17,278.9,Sell,21.899999999999977,57.0
ULHC,,,STOCK_PROFIT,,57.0
UMHL,2021-02-15,164.0,Buy,,
UMHL,2021-03-28,176.0,Sell,12.0,12.0
UMHL,2022-06-08,255.0,Buy,,
UMHL,2024-08-15,375.0,Sell,120.0,132.0
UMHL,2024-09-01,320.6,Buy,,
UMHL,2024-11-05,372.0,Sell,51.39999999999998,183.39999999999998
UMHL,,,STOCK_PROFIT,,183.39999999999998
UMRH,2021-03-01,225.0,Buy,,
UMRH,2021-03-16,260.0,Sell,35.0,35.0
UMRH,2021-10-09,498.0,Buy,,
UMRH,2021-10-25,564.0,Sell,66.0,101.0
UMRH,2024-09-15,455.0,Buy,,
UMRH,2024-10-16,483.1,Sell,28.100000000000023,129.10000000000002
UMRH,,,STOCK_PROFIT,,129.10000000000002
UNHPL,2023-11-20,160.0,Buy,,
UNHPL,2024-07-22,285.9,Sell,125.89999999999998,125.89999999999998
UNHPL,,,STOCK_PROFIT,,125.89999999999998
UNL,2022-01-22,19125.0,Buy,,
UNL,2023-02-13,19850.0,Sell,725.0,725.0
UNL,,,STOCK_PROFIT,,725.0
UNLB,2025-06-12,2063.12,Buy,,
UNLB,,,STOCK_PROFIT,,0
UPCL,2023-04-26,238.0,Buy,,
UPCL,2024-08-12,313.0,Sell,75.0,75.0
UPCL,,,STOCK_PROFIT,,75.0
UPPER,2022-04-16,537.0,Buy,,
UPPER,,,STOCK_PROFIT,,0
USHEC,,,STOCK_PROFIT,,0
USHL,,,STOCK_PROFIT,,0
USLB,,,STOCK_PROFIT,,0
VLBS,2023-03-20,758.1,Buy,,
VLBS,,,STOCK_PROFIT,,0
VLUCL,2025-05-19,621.0,Buy,,
VLUCL,,,STOCK_PROFIT,,0
WNLB,2022-04-10,1329.1,Buy,,
WNLB,2024-03-31,1199.0,Sell,-130.0999999999999,-130.0999999999999
WNLB,,,STOCK_PROFIT,,-130.0999999999999
AVERAGE,,,,,101.3112225705329
AVG_TRADES,,,,,2.2131661442006267
